,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_linearsvr__C,param_linearsvr__dual,param_linearsvr__epsilon,param_linearsvr__loss,param_linearsvr__tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
132,0.052460670471191406,0.01220725251813115,0.0,0.0,1,False,0.5,epsilon_insensitive,0.001,"{'linearsvr__C': 1, 'linearsvr__dual': False, 'linearsvr__epsilon': 0.5, 'linearsvr__loss': 'epsilon_insensitive', 'linearsvr__tol': 0.001}",,,,,,,,235,,,,,,,
133,0.04866704940795898,0.007710291337281603,0.0,0.0,1,False,0.5,epsilon_insensitive,0.0001,"{'linearsvr__C': 1, 'linearsvr__dual': False, 'linearsvr__epsilon': 0.5, 'linearsvr__loss': 'epsilon_insensitive', 'linearsvr__tol': 0.0001}",,,,,,,,234,,,,,,,
134,0.06861567497253418,0.01890462779583302,0.0,0.0,1,False,0.5,epsilon_insensitive,1e-05,"{'linearsvr__C': 1, 'linearsvr__dual': False, 'linearsvr__epsilon': 0.5, 'linearsvr__loss': 'epsilon_insensitive', 'linearsvr__tol': 1e-05}",,,,,,,,233,,,,,,,
135,0.0935506820678711,0.01696527709764112,0.043284130096435544,0.008822419661674309,1,False,0.5,squared_epsilon_insensitive,0.001,"{'linearsvr__C': 1, 'linearsvr__dual': False, 'linearsvr__epsilon': 0.5, 'linearsvr__loss': 'squared_epsilon_insensitive', 'linearsvr__tol': 0.001}",-0.26808121885281067,-0.303729645212121,-0.33041828831985676,-0.32541170767502237,-0.33393593350418993,-0.31231535871280014,0.02448286452307932,65,-0.32289774146457917,-0.31355176109536465,-0.3070396706604784,-0.3077613852449295,-0.30610596565628573,-0.3114713048243275,0.006278240225179377
136,0.11888256072998046,0.01898981149515839,0.053854942321777344,0.018953798315012663,1,False,0.5,squared_epsilon_insensitive,0.0001,"{'linearsvr__C': 1, 'linearsvr__dual': False, 'linearsvr__epsilon': 0.5, 'linearsvr__loss': 'squared_epsilon_insensitive', 'linearsvr__tol': 0.0001}",-0.2680762300640796,-0.3037930825321063,-0.33045417169570573,-0.3254979413868667,-0.33397451235515907,-0.31235918760678355,0.024501575659247158,76,-0.32288523617946363,-0.313598182418318,-0.3070868640909943,-0.30779378487268083,-0.3061522153051151,-0.31150325657331435,0.00625837869676369
137,0.1126988410949707,0.010345108875229023,0.043283510208129886,0.01593863764988811,1,False,0.5,squared_epsilon_insensitive,1e-05,"{'linearsvr__C': 1, 'linearsvr__dual': False, 'linearsvr__epsilon': 0.5, 'linearsvr__loss': 'squared_epsilon_insensitive', 'linearsvr__tol': 1e-05}",-0.26807544996279203,-0.30379293746873687,-0.33045417169570573,-0.3254979413868667,-0.33397451235515907,-0.3123590025738521,0.024501867786060727,75,-0.32288461199337043,-0.31359864546974375,-0.3070868640909943,-0.30779378487268083,-0.3061522153051151,-0.31150322434638084,0.00625818266479003
138,0.07021102905273438,0.013359831167270752,0.0,0.0,1,False,1,epsilon_insensitive,0.001,"{'linearsvr__C': 1, 'linearsvr__dual': False, 'linearsvr__epsilon': 1, 'linearsvr__loss': 'epsilon_insensitive', 'linearsvr__tol': 0.001}",,,,,,,,232,,,,,,,
139,0.06402792930603027,0.006414479223578283,0.0,0.0,1,False,1,epsilon_insensitive,0.0001,"{'linearsvr__C': 1, 'linearsvr__dual': False, 'linearsvr__epsilon': 1, 'linearsvr__loss': 'epsilon_insensitive', 'linearsvr__tol': 0.0001}",,,,,,,,231,,,,,,,
140,0.07061076164245605,0.011907568949640259,0.0,0.0,1,False,1,epsilon_insensitive,1e-05,"{'linearsvr__C': 1, 'linearsvr__dual': False, 'linearsvr__epsilon': 1, 'linearsvr__loss': 'epsilon_insensitive', 'linearsvr__tol': 1e-05}",,,,,,,,230,,,,,,,
141,0.1236682415008545,0.016412187816951626,0.04827113151550293,0.020840823050851425,1,False,1,squared_epsilon_insensitive,0.001,"{'linearsvr__C': 1, 'linearsvr__dual': False, 'linearsvr__epsilon': 1, 'linearsvr__loss': 'squared_epsilon_insensitive', 'linearsvr__tol': 0.001}",-0.268239678364547,-0.30399237320921735,-0.33062351552532865,-0.325592293120588,-0.33411424567775155,-0.31251242117948647,0.024488366968121497,85,-0.323066090362212,-0.31383436429451406,-0.3072523707639046,-0.30794459628266657,-0.3062690347987,-0.31167329130039945,0.00627885021656286
